0 0.045959
0 0.078713
0 0.113856
0 0.111353
0 0.132963
0 0.067219
0 0.069979
0 0.076357
0 0.069079
0 0.142303
0 0.091166
0 0.140434
0 0.080382
0 0.074976
0 0.114391
0 0.092443
0 0.062068
0 0.118062
0 0.129500
0 0.108507
0 0.060056
0 0.080571
0 0.088987
0 0.051759
0 0.088487
0 0.150168
0 0.085281
0 0.076093
0 0.099863
0 0.123868
0 0.093708
0 0.055012
0 0.111321
0 0.093458
0 0.114619
0 0.133620
0 0.081587
0 0.133817
0 0.077713
0 0.119231
0 0.118042
1 0.361850
1 0.159492
1 0.375733
1 0.428166
1 0.157833
1 0.429415
1 0.347217
1 0.263645
1 0.236429
1 0.305041
1 0.352080
1 0.513000
1 0.266548
1 0.257991
1 0.430683
1 0.318487
1 0.379424
1 0.319313
1 0.291451
1 0.248327
1 0.605705
1 0.852601
1 0.931906
1 0.851292
1 0.918436
1 0.906068
1 0.677323
1 0.736803
1 0.615089
1 0.608765
1 0.997045
1 0.991069
1 0.990379
1 0.972562
1 0.972035
1 0.925820
1 0.990387
1 0.878224
1 0.910116
1 0.930948
0 0.122701
0 0.476809
0 0.326785
0 0.278185
0 0.345533
0 0.376410
0 0.381441
0 0.373435
0 0.323786
0 0.209156
0 0.289415
0 0.219900
0 0.239151
0 0.237925
0 0.152379
0 0.207156
0 0.326176
0 0.302566
0 0.243480
0 0.300234
0 0.211561
0 0.248303
0 0.154201
0 0.322654
0 0.496259
0 0.152613
0 0.232113
0 0.162636
0 0.257068
0 0.189310
0 0.244399
0 0.150545
0 0.287164
0 0.179694
0 0.178832
0 0.261104
0 0.201322
0 0.170257
0 0.187867
1 0.169588
1 0.229731
1 0.262174
1 0.204014
1 0.153161
1 0.374584
1 0.084582
1 0.130902
1 0.232172
1 0.247200
1 0.447401
1 0.338784
1 0.313637
1 0.327833
1 0.111541
1 0.309895
1 0.403021
1 0.344304
1 0.224470
1 0.261071
1 0.565435
1 0.568083
1 0.503124
1 0.446726
1 0.550246
1 0.551483
1 0.426474
1 0.632571
1 0.512510
1 0.522546
1 0.249459
1 0.286176
1 0.212004
1 0.263568
1 0.292676
1 0.366686
1 0.250396
1 0.276102
1 0.377704
1 0.263673
0 0.080168
1 0.339219
1 0.588543
1 0.434875
1 0.641500
1 0.314373
1 0.211391
1 0.292185
1 0.378085
1 0.259488
0 0.183326
1 0.526091
0 0.270767
1 0.361133
1 0.611745
1 0.603414
0 0.191715
0 0.208147
0 0.282253
0 0.193578
0 0.267129
1 0.729751
1 0.675940
1 0.467800
1 0.832497
1 0.985107
1 0.633365
1 0.722929
1 0.732065
1 0.550559
1 0.824160
1 0.831859
1 0.613978
1 0.996498
1 0.658567
1 0.415893
1 0.390815
1 0.622592
1 0.422082
1 0.230259
1 0.209039
0 0.196236
1 0.238010
1 0.350894
1 0.199231
1 0.169652
1 0.355301
0 0.254124
0 0.235719
0 0.323147
0 0.281163
0 0.212909
0 0.014149
0 0.061851
0 0.044526
0 0.040957
0 0.040403
0 0.036489
0 0.036592
0 0.059809
0 0.068153
0 0.064361
0 0.030930
0 0.019629
0 0.037950
0 0.035991
0 0.035289
0 0.047882
0 0.029903
0 0.034873
0 0.035046
0 0.041745
0 0.029413
0 0.027285
0 0.022951
0 0.036790
0 0.051798
0 0.034818
0 0.046965
0 0.036069
0 0.055033
0 0.040766
0 0.045596
0 0.041343
0 0.042297
0 0.027761
0 0.041241
0 0.090168
0 0.031816
0 0.029140
0 0.047547
0 0.066733
0 0.026372
0 0.033847
0 0.126289
0 0.041512
0 0.071866
0 0.045925
0 0.066473
0 0.041357
0 0.116417
0 0.054875
0 0.136148
0 0.038172
0 0.035999
0 0.032323
0 0.035771
0 0.033677
0 0.042235
0 0.031993
0 0.028645
0 0.050040
0 0.069130
0 0.028980
0 0.042251
0 0.029604
0 0.039006
0 0.050757
0 0.047315
0 0.045528
0 0.039738
0 0.041913
0 0.029321
1 0.095557
1 0.095882
1 0.085449
1 0.077101
1 0.085692
1 0.184074
1 0.114321
1 0.192759
1 0.070831
1 0.159593
0 0.110609
1 0.405417
1 0.459936
1 0.506522
1 0.426172
1 0.431796
1 0.443949
1 0.400146
1 0.441936
1 0.421516
1 0.426105
0 0.418666
0 0.296990
0 0.184417
0 0.311729
0 0.199918
0 0.299746
0 0.335004
0 0.318663
0 0.241898
0 0.140186
0 0.484460
0 0.439313
1 0.338986
1 0.529108
0 0.372228
0 0.336704
0 0.209845
0 0.163606
0 0.480541
0 0.219300
0 0.375632
0 0.210534
0 0.265229
0 0.259349
0 0.294772
0 0.211334
1 0.427180
0 0.414015
0 0.540921
1 0.603634
0 0.507056
1 0.344128
1 0.399281
1 0.378555
1 0.361415
1 0.371480
1 0.388059
1 0.290675
1 0.377389
1 0.440424
1 0.258274
1 0.881953
1 0.800781
1 0.697644
1 0.938963
1 0.602298
1 0.483319
1 0.496086
1 0.737836
1 0.495154
1 0.378425
1 0.294194
1 0.294393
1 0.299531
1 0.293804
1 0.163495
1 0.266678
1 0.226327
1 0.222423
1 0.236166
1 0.273355
0 0.191803
0 0.272560
0 0.417349
0 0.204236
0 0.255244
0 0.254969
0 0.340995
0 0.743489
0 0.211250
0 0.660051
0 0.428690
0 0.337892
0 0.447376
0 0.492348
0 0.255416
0 0.257007
0 0.770251
0 0.519551
0 0.568225
0 0.417813
0 0.560509
0 0.219798
0 0.503624
0 0.710093
0 0.570754
0 0.165594
0 0.213255
0 0.218473
0 0.624500
0 0.391819
0 0.211773
0 0.255839
0 0.798468
0 0.339154
0 0.282717
0 0.291449
0 0.226327
1 0.896792
1 0.917195
1 0.976845
1 0.973444
1 0.914695
1 0.564131
1 0.970255
1 0.979154
1 0.981877
1 0.985947
1 0.925583
1 0.796114
1 0.894353
1 0.986091
1 0.959230
1 0.830357
1 0.934648
1 0.574030
1 0.965807
1 0.860668
1 0.202789
1 0.284045
1 0.262998
1 0.218606
1 0.192176
1 0.536313
1 0.191045
1 0.337661
1 0.308740
1 0.289227
1 0.999760
1 0.999807
1 0.999575
1 0.896551
1 0.977599
1 0.949151
1 0.999854
1 0.958067
1 0.856963
1 0.968900
0 0.145714
0 0.722246
0 0.385286
0 0.472079
0 0.501154
0 0.472135
0 0.577443
0 0.509486
0 0.377712
0 0.731850
0 0.598038
0 0.641473
0 0.566658
0 0.516769
0 0.432296
0 0.651641
0 0.570782
0 0.743297
0 0.347704
0 0.476114
0 0.688320
0 0.721720
0 0.773017
0 0.805081
0 0.413754
0 0.506733
0 0.469734
0 0.466362
0 0.602906
0 0.502411
1 0.984290
1 0.972727
1 0.994481
1 0.997424
1 0.982457
1 0.993782
1 0.989555
1 0.996640
1 0.991686
1 0.990562
1 0.973584
1 0.758168
1 0.891205
1 0.974269
1 0.994965
1 0.991709
1 0.988065
1 0.987417
1 0.971619
1 0.989386
1 0.981929
1 0.996835
1 0.891307
1 0.986268
1 0.979542
1 0.999993
1 0.999997
1 0.999995
1 0.974382
1 0.999996
1 0.999686
1 0.997930
1 0.997039
1 0.999084
1 0.990017
1 0.993438
1 0.998954
1 0.999036
1 0.992376
1 0.999945
1 0.996117
1 0.977066
1 0.989747
1 0.996753
1 0.992634
1 0.997407
1 0.997792
1 0.997020
1 0.975584
1 0.993234
0 0.078639
0 0.087040
0 0.091458
0 0.095493
0 0.152282
0 0.117528
0 0.088904
0 0.104513
0 0.100808
0 0.199172
0 0.106489
0 0.085378
0 0.125942
0 0.131312
0 0.089672
0 0.079051
0 0.123233
0 0.234910
0 0.096317
0 0.114928
0 0.088441
0 0.072537
0 0.071304
0 0.078520
0 0.082076
0 0.070824
0 0.087726
0 0.084945
0 0.081227
0 0.075066
0 0.081827
0 0.110765
0 0.108523
0 0.096741
0 0.083807
0 0.103043
0 0.105242
0 0.154695
0 0.103049
0 0.115278
0 0.107647
1 0.909045
1 0.299913
1 0.705015
1 0.479494
1 0.323297
1 0.291882
1 0.693982
1 0.699046
1 0.587180
1 0.721817
1 0.836090
1 0.828871
1 0.638554
1 0.565147
1 0.586836
1 0.867044
1 0.740451
1 0.669376
1 0.714748
1 0.680926
1 0.490951
1 0.596641
1 0.996937
1 0.997357
1 0.888730
1 0.994817
1 0.925553
1 0.347793
1 0.996722
1 0.467971
1 0.985572
1 0.997497
1 0.975447
1 0.975877
1 0.980203
1 0.989607
1 0.999099
1 0.996199
1 0.998978
1 0.984687
0 0.242629
0 0.190838
0 0.348865
0 0.206675
0 0.266446
0 0.220333
0 0.238331
0 0.252740
0 0.223820
0 0.298308
0 0.215635
0 0.284517
0 0.200544
0 0.221726
0 0.205822
0 0.247686
0 0.239113
0 0.245844
0 0.277620
0 0.267978
0 0.298786
0 0.181813
0 0.229519
0 0.216313
0 0.180533
0 0.245774
0 0.197262
0 0.238248
0 0.214924
0 0.259959
0 0.166506
0 0.206664
0 0.251460
0 0.223281
0 0.193799
0 0.183883
0 0.327476
0 0.223474
0 0.243472
0 0.247720
0 0.265567
1 0.982521
1 0.531347
1 0.983138
1 0.985658
1 0.988349
1 0.989347
1 0.989525
1 0.945915
1 0.965870
1 0.990282
1 0.471233
1 0.486681
1 0.397983
1 0.332655
1 0.235842
1 0.289533
1 0.253328
1 0.243836
1 0.671217
1 0.380380
1 0.364109
1 0.267879
1 0.315431
1 0.391813
1 0.351685
0 0.211568
0 0.203533
0 0.145182
0 0.205808
0 0.219978
0 0.195358
0 0.227626
0 0.160670
0 0.220998
0 0.201533
0 0.112617
0 0.264532
0 0.214684
0 0.291539
0 0.195836
0 0.189448
0 0.124674
0 0.173903
0 0.178065
0 0.288921
0 0.300590
0 0.199918
0 0.337349
0 0.207922
0 0.279350
0 0.209166
0 0.195296
0 0.308400
0 0.467565
0 0.187320
0 0.387642
0 0.204397
0 0.168561
0 0.401942
0 0.354331
0 0.153889
0 0.304088
0 0.172990
0 0.281311
0 0.321667
0 0.274750
0 0.202491
0 0.173907
0 0.167358
0 0.228909
0 0.153567
0 0.193179
0 0.223129
0 0.158766
0 0.211296
0 0.191070
1 0.244391
1 0.166619
1 0.328222
1 0.261131
1 0.305631
1 0.251075
1 0.249379
1 0.194174
1 0.208134
1 0.383146
1 0.259825
1 0.229875
1 0.195872
1 0.481781
1 0.258075
1 0.362278
1 0.229875
1 0.508562
1 0.875764
1 0.403328
1 0.502032
1 0.293924
1 0.513975
1 0.530003
1 0.615090
1 0.277713
1 0.396938
0 0.225285
0 0.345047
0 0.456246
0 0.350125
0 0.425541
0 0.314640
0 0.415594
0 0.359162
0 0.397359
0 0.436136
0 0.432976
0 0.397734
0 0.486922
0 0.503867
0 0.462166
0 0.487736
0 0.492952
0 0.407612
0 0.428367
0 0.468644
0 0.461495
0 0.470967
0 0.430516
0 0.431402
0 0.447587
0 0.558282
0 0.459996
0 0.461253
0 0.426928
0 0.444160
0 0.448568
0 0.497342
0 0.558026
0 0.409519
0 0.438600
0 0.566816
0 0.428124
0 0.370916
0 0.329742
0 0.568988
0 0.518357
1 0.232694
1 0.490715
1 0.208938
1 0.209113
1 0.853737
1 0.937028
1 0.854430
1 0.914435
1 0.887172
1 0.885980
1 0.872041
1 0.983919
1 0.848014
1 0.902678
1 0.514168
1 0.399577
1 0.610483
1 0.631429
1 0.533826
1 0.605615
1 0.601572
1 0.599451
1 0.541735
1 0.560315
0 0.068610
0 0.136906
0 0.141932
0 0.093398
0 0.173190
0 0.189151
0 0.222361
0 0.174381
0 0.192009
0 0.189497
0 0.314770
0 0.080374
0 0.195111
0 0.171225
0 0.091801
0 0.097056
0 0.091336
0 0.163014
0 0.476644
0 0.155983
0 0.185524
0 0.088244
0 0.107133
0 0.112036
0 0.373781
